corpus,conv_id,utterance_id,aspect,n_raters,y_hard,w_conf,p1,p2,p3,p4,y_cont,lo,hi,mask_t1,mask_t2,mask_t3
insq,insq_5180,5298,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_5180,5298,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_5180,5299,Novelty,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_5180,5299,Relevance,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_5180,5299,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_5180,5303,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_5180,5303,Relevance,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_5180,5303,Scope,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_5180,5306,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_5180,5306,Relevance,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_5180,5306,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_5180,5308,Novelty,2,4,0.49999999995969413,0.5,0.0,0.0,0.5,2.5,1,4,0,0,0
insq,insq_5180,5308,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_5180,5308,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10021,CIG,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10022,CIG,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9973,10023,CIG,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10026,CIG,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10028,CIG,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10135,CIG,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10137,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10139,CIG,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9973,10140,CIG,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9973,10141,CIG,2,1,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9973,10143,CIG,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10151,CIG,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9973,10153,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10155,CIG,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10157,CIG,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_9973,10158,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_9973,10159,CIG,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_9973,10160,CIG,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_9973,10162,CIG,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_9973,10250,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10254,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10021,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10021,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10021,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10022,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9973,10022,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10022,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10023,Novelty,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10023,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10023,Scope,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_9973,10026,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10026,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10026,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10028,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9973,10028,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10028,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10135,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9973,10135,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10135,Scope,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_9973,10137,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9973,10137,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10137,Scope,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_9973,10139,Novelty,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_9973,10139,Relevance,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_9973,10139,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9973,10140,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10140,Relevance,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_9973,10140,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9973,10141,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10141,Relevance,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9973,10141,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10143,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9973,10143,Relevance,2,4,0.49999999995969413,0.5,0.0,0.0,0.5,2.5,1,4,0,0,0
insq,insq_9973,10143,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10151,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9973,10151,Relevance,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_9973,10151,Scope,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_9973,10153,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9973,10153,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10153,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10155,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9973,10155,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10155,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10157,Novelty,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10157,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10157,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10158,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9973,10158,Relevance,2,4,0.49999999995969413,0.5,0.0,0.0,0.5,2.5,1,4,0,0,0
insq,insq_9973,10158,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10159,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9973,10159,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10159,Scope,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_9973,10160,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9973,10160,Relevance,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_9973,10160,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_9973,10162,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_9973,10162,Relevance,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9973,10162,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_9973,10250,Novelty,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_9973,10250,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10250,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10254,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_9973,10254,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_9973,10254,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18049,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18051,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18053,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18055,CIG,2,4,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18057,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_17957,18059,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18061,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18079,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18081,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18083,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18090,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18092,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18093,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_17957,18094,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18095,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_17957,18097,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18099,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18101,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18103,CIG,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18105,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_17957,18106,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18107,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18109,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18110,CIG,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18111,CIG,2,2,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18113,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18049,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18049,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18049,Scope,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18051,Novelty,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18051,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18051,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18053,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18053,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18053,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18055,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18055,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18055,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18057,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18057,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18057,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18059,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18059,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18059,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18061,Novelty,2,4,0.49999999995969413,0.5,0.0,0.0,0.5,2.5,1,4,0,0,0
insq,insq_17957,18061,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18061,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18079,Novelty,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18079,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18079,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18081,Novelty,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18081,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18081,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18083,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18083,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18083,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18090,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18090,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18090,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18092,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18092,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18092,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18093,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18093,Relevance,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_17957,18093,Scope,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18094,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18094,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18094,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18095,Novelty,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18095,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18095,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18097,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_17957,18097,Relevance,2,2,0.999999999938041,0.0,1.0,0.0,0.0,2.0,2,2,1,1,1
insq,insq_17957,18097,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18099,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_17957,18099,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18099,Scope,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18101,Novelty,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18101,Relevance,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_17957,18101,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_17957,18103,Novelty,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18103,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18103,Scope,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18105,Novelty,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18105,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18105,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18106,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18106,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18106,Scope,2,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
insq,insq_17957,18107,Novelty,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_17957,18107,Relevance,2,3,0.49999999995969413,0.0,0.0,0.5,0.5,3.5,3,4,1,1,0
insq,insq_17957,18107,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18109,Novelty,2,2,0.49999999995969413,0.5,0.0,0.5,0.0,2.0,1,3,0,0,1
insq,insq_17957,18109,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18109,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18110,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18110,Relevance,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
insq,insq_17957,18110,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18111,Novelty,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
insq,insq_17957,18111,Relevance,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18111,Scope,2,3,0.9999999999380412,0.0,0.0,1.0,0.0,3.0,3,3,1,1,1
insq,insq_17957,18113,Novelty,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
insq,insq_17957,18113,Relevance,2,3,0.49999999995969413,0.0,0.5,0.5,0.0,2.5,2,3,1,0,1
insq,insq_17957,18113,Scope,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2409,EGI_Conversations_196_2409_22,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2409,EGI_Conversations_196_2409_23,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2409,EGI_Conversations_196_2409_25,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2409,EGI_Conversations_196_2409_27,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2409,EGI_Conversations_196_2409_29,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2409,EGI_Conversations_196_2409_30,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2409,EGI_Conversations_196_2409_36,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2409,EGI_Conversations_196_2409_38,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2409,EGI_Conversations_196_2409_40,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2409,EGI_Conversations_196_2409_41,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2409,EGI_Conversations_196_2409_43,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2409,EGI_Conversations_196_2409_45,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2409,EGI_Conversations_196_2409_47,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2409,EGI_Conversations_196_2409_49,CIG,2,3,0.49999999995969413,0.0,0.5,0.0,0.5,3.0,2,4,1,0,0
fora,fora_2409,EGI_Conversations_196_2409_51,CIG,2,2,0.49999999995969413,0.5,0.5,0.0,0.0,1.5,1,2,0,1,1
fora,fora_2409,EGI_Conversations_196_2409_52,CIG,2,4,0.9999999999380412,0.0,0.0,0.0,1.0,4.0,4,4,1,1,1
fora,fora_2409,EGI_Conversations_196_2409_22,Novelty,3,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2409,EGI_Conversations_196_2409_22,Relevance,3,2,0.5408520829323675,0.3333333333333333,0.6666666666666666,0.0,0.0,1.6666666666666665,1,2,0,1,1
fora,fora_2409,EGI_Conversations_196_2409_22,Scope,3,1,0.5408520829323675,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,1,2,0,1,1
fora,fora_2409,EGI_Conversations_196_2409_23,Novelty,3,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2409,EGI_Conversations_196_2409_23,Relevance,3,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2409,EGI_Conversations_196_2409_23,Scope,3,1,0.999999999938041,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1
fora,fora_2409,EGI_Conversations_196_2409_25,Novelty,3,1,0.5408520829323678,0.6666666666666666,0.0,0.3333333333333333,0.0,1.6666666666666665,1,3,0,0,1
fora,fora_2409,EGI_Conversations_196_2409_25,Relevance,3,4,0.5408520829323678,0.3333333333333333,0.0,0.0,0.6666666666666666,3.0,1,4,0,0,0
fora,fora_2409,EGI_Conversations_196_2409_25,Scope,3,3,0.2075187496195614,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,1,4,0,0,0
